,target,ert,fid,dim,algorithm
8,0.3999999999999999,2127.9333333333334,15,3,GRS
9,0.19999999999999998,2645.266666666667,15,3,GRS
10,0.0,2645.266666666667,15,3,GRS
11,-0.20000000000000015,6499.533333333334,15,3,GRS
12,-0.40000000000000036,6570.533333333334,15,3,GRS
13,-0.6000000000000001,6594.0,15,3,GRS
14,-0.8000000000000003,7439.6,15,3,GRS
15,-1.0,7439.6,15,3,GRS
16,-1.2000000000000002,7534.4,15,3,GRS
17,-1.4000000000000004,7552.333333333333,15,3,GRS
18,-1.6,7552.333333333333,15,3,GRS
19,-1.8000000000000003,7597.4,15,3,GRS
20,-2.0,7597.4,15,3,GRS
21,-2.2,7652.933333333333,15,3,GRS
22,-2.4000000000000004,7708.266666666666,15,3,GRS
23,-2.6000000000000005,7720.933333333333,15,3,GRS
24,-2.8000000000000007,7742.533333333334,15,3,GRS
25,-3.0,7742.533333333334,15,3,GRS
26,-3.2,7767.866666666667,15,3,GRS
27,-3.4000000000000004,7803.066666666667,15,3,GRS
28,-3.6000000000000005,7833.066666666667,15,3,GRS
29,-3.8000000000000007,7858.066666666667,15,3,GRS
30,-4.0,7858.066666666667,15,3,GRS
31,-4.2,7883.466666666666,15,3,GRS
32,-4.4,7913.466666666666,15,3,GRS
33,-4.6000000000000005,7985.4,15,3,GRS
34,-4.800000000000001,8008.0,15,3,GRS
35,-5.0,8008.0,15,3,GRS
36,-5.2,8047.8,15,3,GRS
37,-5.4,8068.066666666667,15,3,GRS
38,-5.6000000000000005,8115.2,15,3,GRS
39,-5.800000000000001,8132.6,15,3,GRS
40,-6.0,8132.6,15,3,GRS
41,-6.200000000000001,8171.933333333333,15,3,GRS
42,-6.4,8171.933333333333,15,3,GRS
43,-6.6,8188.733333333334,15,3,GRS
44,-6.800000000000001,8265.6,15,3,GRS
45,-7.0,8265.6,15,3,GRS
46,-7.200000000000001,8312.533333333333,15,3,GRS
47,-7.4,8312.533333333333,15,3,GRS
48,-7.600000000000001,8364.666666666666,15,3,GRS
49,-7.800000000000001,8402.6,15,3,GRS
50,-8.0,8402.6,15,3,GRS
0,2.0,32.2,15,3,GRS-LOPO
1,1.8,44.13333333333333,15,3,GRS-LOPO
2,1.6,72.06666666666666,15,3,GRS-LOPO
3,1.4,124.66666666666667,15,3,GRS-LOPO
4,1.2,183.13333333333333,15,3,GRS-LOPO
5,1.0,231.13333333333333,15,3,GRS-LOPO
6,0.7999999999999998,417.4,15,3,GRS-LOPO
7,0.5999999999999999,774.7333333333333,15,3,GRS-LOPO
8,0.3999999999999999,2423.0,15,3,GRS-LOPO
9,0.19999999999999998,3128.9333333333334,15,3,GRS-LOPO
10,0.0,3128.9333333333334,15,3,GRS-LOPO
11,-0.20000000000000015,9049.733333333334,15,3,GRS-LOPO
12,-0.40000000000000036,9083.333333333334,15,3,GRS-LOPO
13,-0.6000000000000001,9148.0,15,3,GRS-LOPO
14,-0.8000000000000003,9166.466666666667,15,3,GRS-LOPO
15,-1.0,9166.466666666667,15,3,GRS-LOPO
16,-1.2000000000000002,9238.533333333333,15,3,GRS-LOPO
17,-1.4000000000000004,9294.666666666666,15,3,GRS-LOPO
18,-1.6,9294.666666666666,15,3,GRS-LOPO
19,-1.8000000000000003,9399.666666666666,15,3,GRS-LOPO
20,-2.0,9399.666666666666,15,3,GRS-LOPO
21,-2.2,9419.0,15,3,GRS-LOPO
22,-2.4000000000000004,9482.6,15,3,GRS-LOPO
23,-2.6000000000000005,9534.066666666668,15,3,GRS-LOPO
24,-2.8000000000000007,9553.6,15,3,GRS-LOPO
25,-3.0,9553.6,15,3,GRS-LOPO
26,-3.2,9595.133333333333,15,3,GRS-LOPO
27,-3.4000000000000004,9649.6,15,3,GRS-LOPO
28,-3.6000000000000005,9682.533333333333,15,3,GRS-LOPO
29,-3.8000000000000007,9696.8,15,3,GRS-LOPO
30,-4.0,9696.8,15,3,GRS-LOPO
31,-4.2,9737.066666666668,15,3,GRS-LOPO
32,-4.4,9748.466666666667,15,3,GRS-LOPO
33,-4.6000000000000005,9796.333333333334,15,3,GRS-LOPO
34,-4.800000000000001,9819.933333333332,15,3,GRS-LOPO
35,-5.0,9819.933333333332,15,3,GRS-LOPO
36,-5.2,9826.0,15,3,GRS-LOPO
37,-5.4,9841.066666666668,15,3,GRS-LOPO
38,-5.6000000000000005,9901.466666666667,15,3,GRS-LOPO
39,-5.800000000000001,9911.133333333333,15,3,GRS-LOPO
40,-6.0,9911.133333333333,15,3,GRS-LOPO
41,-6.200000000000001,9977.4,15,3,GRS-LOPO
42,-6.4,9977.4,15,3,GRS-LOPO
43,-6.6,10004.2,15,3,GRS-LOPO
44,-6.800000000000001,10079.6,15,3,GRS-LOPO
45,-7.0,10079.6,15,3,GRS-LOPO
46,-7.200000000000001,10137.466666666667,15,3,GRS-LOPO
47,-7.4,10137.466666666667,15,3,GRS-LOPO
48,-7.600000000000001,10203.933333333332,15,3,GRS-LOPO
49,-7.800000000000001,10219.333333333334,15,3,GRS-LOPO
50,-8.0,10219.333333333334,15,3,GRS-LOPO
0,2.0,8.866666666666667,15,3,Powell
1,1.8,12.6,15,3,Powell
2,1.6,25.733333333333334,15,3,Powell
3,1.4,189.13333333333333,15,3,Powell
4,1.2,304.4,15,3,Powell
5,1.0,624.8666666666667,15,3,Powell
6,0.7999999999999998,1803.4666666666667,15,3,Powell
7,0.5999999999999999,2554.6666666666665,15,3,Powell
8,0.3999999999999999,10967.866666666667,15,3,Powell
9,0.19999999999999998,12052.866666666667,15,3,Powell
10,0.0,12052.866666666667,15,3,Powell
11,-0.20000000000000015,129751.53846153847,15,3,Powell
12,-0.40000000000000036,129759.69230769231,15,3,Powell
13,-0.6000000000000001,129769.07692307692,15,3,Powell
14,-0.8000000000000003,129776.07692307692,15,3,Powell
15,-1.0,129776.07692307692,15,3,Powell
16,-1.2000000000000002,144799.46153846153,15,3,Powell
17,-1.4000000000000004,144811.07692307694,15,3,Powell
18,-1.6,144811.07692307694,15,3,Powell
19,-1.8000000000000003,144826.84615384616,15,3,Powell
20,-2.0,144826.84615384616,15,3,Powell
21,-2.2,144830.61538461538,15,3,Powell
22,-2.4000000000000004,173180.66666666666,15,3,Powell
23,-2.6000000000000005,173188.91666666666,15,3,Powell
24,-2.8000000000000007,173695.25,15,3,Powell
25,-3.0,173695.25,15,3,Powell
26,-3.2,187828.91666666666,15,3,Powell
27,-3.4000000000000004,206681.81818181818,15,3,Powell
28,-3.6000000000000005,286311.1,15,3,Powell
29,-3.8000000000000007,387348.75,15,3,Powell
30,-4.0,387348.75,15,3,Powell
31,-4.2,394173.125,15,3,Powell
32,-4.4,395526.125,15,3,Powell
33,-4.6000000000000005,725256.2,15,3,Powell
34,-4.800000000000001,725256.8,15,3,Powell
35,-5.0,725256.8,15,3,Powell
36,-5.2,725260.4,15,3,Powell
37,-5.4,725262.6,15,3,Powell
38,-5.6000000000000005,1324699.3333333333,15,3,Powell
39,-5.800000000000001,1324699.3333333333,15,3,Powell
40,-6.0,1324699.3333333333,15,3,Powell
41,-6.200000000000001,4451769.0,15,3,Powell
42,-6.4,4451769.0,15,3,Powell
43,-6.6,4451769.0,15,3,Powell
44,-6.800000000000001,4451769.0,15,3,Powell
45,-7.0,4451769.0,15,3,Powell
46,-7.200000000000001,inf,15,3,Powell
47,-7.4,inf,15,3,Powell
48,-7.600000000000001,inf,15,3,Powell
49,-7.800000000000001,inf,15,3,Powell
50,-8.0,inf,15,3,Powell
0,2.0,36.46666666666667,15,3,SLSQP
1,1.8,58.13333333333333,15,3,SLSQP
2,1.6,110.73333333333333,15,3,SLSQP
3,1.4,203.33333333333334,15,3,SLSQP
4,1.2,362.93333333333334,15,3,SLSQP
5,1.0,721.6666666666666,15,3,SLSQP
6,0.7999999999999998,1872.0,15,3,SLSQP
7,0.5999999999999999,3543.4666666666667,15,3,SLSQP
8,0.3999999999999999,7613.866666666667,15,3,SLSQP
9,0.19999999999999998,7625.466666666666,15,3,SLSQP
10,0.0,7625.466666666666,15,3,SLSQP
11,-0.20000000000000015,54298.73333333333,15,3,SLSQP
12,-0.40000000000000036,54301.26666666667,15,3,SLSQP
13,-0.6000000000000001,54303.2,15,3,SLSQP
14,-0.8000000000000003,54305.53333333333,15,3,SLSQP
15,-1.0,54305.53333333333,15,3,SLSQP
16,-1.2000000000000002,54309.8,15,3,SLSQP
17,-1.4000000000000004,54311.2,15,3,SLSQP
18,-1.6,54311.2,15,3,SLSQP
19,-1.8000000000000003,54316.26666666667,15,3,SLSQP
20,-2.0,54316.26666666667,15,3,SLSQP
21,-2.2,54317.13333333333,15,3,SLSQP
22,-2.4000000000000004,54322.0,15,3,SLSQP
23,-2.6000000000000005,54324.8,15,3,SLSQP
24,-2.8000000000000007,54326.26666666667,15,3,SLSQP
25,-3.0,54326.26666666667,15,3,SLSQP
26,-3.2,54328.46666666667,15,3,SLSQP
27,-3.4000000000000004,54331.53333333333,15,3,SLSQP
28,-3.6000000000000005,54334.066666666666,15,3,SLSQP
29,-3.8000000000000007,54335.4,15,3,SLSQP
30,-4.0,54335.4,15,3,SLSQP
31,-4.2,54336.2,15,3,SLSQP
32,-4.4,54337.666666666664,15,3,SLSQP
33,-4.6000000000000005,54341.26666666667,15,3,SLSQP
34,-4.800000000000001,54342.73333333333,15,3,SLSQP
35,-5.0,54342.73333333333,15,3,SLSQP
36,-5.2,54343.8,15,3,SLSQP
37,-5.4,60485.066666666666,15,3,SLSQP
38,-5.6000000000000005,60487.0,15,3,SLSQP
39,-5.800000000000001,60487.8,15,3,SLSQP
40,-6.0,60487.8,15,3,SLSQP
41,-6.200000000000001,79496.92857142857,15,3,SLSQP
42,-6.4,79496.92857142857,15,3,SLSQP
43,-6.6,80727.14285714286,15,3,SLSQP
44,-6.800000000000001,184618.16666666666,15,3,SLSQP
45,-7.0,184618.16666666666,15,3,SLSQP
46,-7.200000000000001,934695.0,15,3,SLSQP
47,-7.4,934695.0,15,3,SLSQP
48,-7.600000000000001,1297652.3333333333,15,3,SLSQP
49,-7.800000000000001,2001340.5,15,3,SLSQP
50,-8.0,2001340.5,15,3,SLSQP
0,2.0,73.33333333333333,15,3,L-BFGS-B
1,1.8,83.66666666666667,15,3,L-BFGS-B
2,1.6,183.8,15,3,L-BFGS-B
3,1.4,312.4,15,3,L-BFGS-B
4,1.2,461.73333333333335,15,3,L-BFGS-B
5,1.0,1073.4666666666667,15,3,L-BFGS-B
6,0.7999999999999998,4831.333333333333,15,3,L-BFGS-B
7,0.5999999999999999,8513.733333333334,15,3,L-BFGS-B
8,0.3999999999999999,14622.8,15,3,L-BFGS-B
9,0.19999999999999998,14635.333333333334,15,3,L-BFGS-B
10,0.0,14635.333333333334,15,3,L-BFGS-B
11,-0.20000000000000015,110505.53846153847,15,3,L-BFGS-B
12,-0.40000000000000036,110514.76923076923,15,3,L-BFGS-B
13,-0.6000000000000001,110517.23076923077,15,3,L-BFGS-B
14,-0.8000000000000003,110520.30769230769,15,3,L-BFGS-B
15,-1.0,110520.30769230769,15,3,L-BFGS-B
16,-1.2000000000000002,110525.53846153847,15,3,L-BFGS-B
17,-1.4000000000000004,110526.46153846153,15,3,L-BFGS-B
18,-1.6,110526.46153846153,15,3,L-BFGS-B
19,-1.8000000000000003,110530.46153846153,15,3,L-BFGS-B
20,-2.0,110530.46153846153,15,3,L-BFGS-B
21,-2.2,110533.23076923077,15,3,L-BFGS-B
22,-2.4000000000000004,110540.92307692308,15,3,L-BFGS-B
23,-2.6000000000000005,110543.07692307692,15,3,L-BFGS-B
24,-2.8000000000000007,110545.53846153847,15,3,L-BFGS-B
25,-3.0,110545.53846153847,15,3,L-BFGS-B
26,-3.2,110548.30769230769,15,3,L-BFGS-B
27,-3.4000000000000004,110554.15384615384,15,3,L-BFGS-B
28,-3.6000000000000005,110555.07692307692,15,3,L-BFGS-B
29,-3.8000000000000007,110556.92307692308,15,3,L-BFGS-B
30,-4.0,110556.92307692308,15,3,L-BFGS-B
31,-4.2,110558.15384615384,15,3,L-BFGS-B
32,-4.4,110561.84615384616,15,3,L-BFGS-B
33,-4.6000000000000005,110564.61538461539,15,3,L-BFGS-B
34,-4.800000000000001,110566.76923076923,15,3,L-BFGS-B
35,-5.0,110566.76923076923,15,3,L-BFGS-B
36,-5.2,110568.92307692308,15,3,L-BFGS-B
37,-5.4,110570.15384615384,15,3,L-BFGS-B
38,-5.6000000000000005,129160.92307692308,15,3,L-BFGS-B
39,-5.800000000000001,156842.58333333334,15,3,L-BFGS-B
40,-6.0,156842.58333333334,15,3,L-BFGS-B
41,-6.200000000000001,156844.25,15,3,L-BFGS-B
42,-6.4,156844.25,15,3,L-BFGS-B
43,-6.6,159707.25,15,3,L-BFGS-B
44,-6.800000000000001,179588.25,15,3,L-BFGS-B
45,-7.0,179588.25,15,3,L-BFGS-B
46,-7.200000000000001,267640.0,15,3,L-BFGS-B
47,-7.4,267640.0,15,3,L-BFGS-B
48,-7.600000000000001,357318.375,15,3,L-BFGS-B
49,-7.800000000000001,448518.5714285714,15,3,L-BFGS-B
50,-8.0,448518.5714285714,15,3,L-BFGS-B
0,2.0,6.2,15,3,default
1,1.8,12.2,15,3,default
2,1.6,18.466666666666665,15,3,default
3,1.4,49.8,15,3,default
4,1.2,81.93333333333334,15,3,default
5,1.0,119.53333333333333,15,3,default
6,0.7999999999999998,646.5333333333333,15,3,default
7,0.5999999999999999,773.0,15,3,default
8,0.3999999999999999,2413.5333333333333,15,3,default
9,0.19999999999999998,2514.6666666666665,15,3,default
10,0.0,2514.6666666666665,15,3,default
11,-0.20000000000000015,22013.266666666666,15,3,default
12,-0.40000000000000036,22027.266666666666,15,3,default
13,-0.6000000000000001,22033.733333333334,15,3,default
14,-0.8000000000000003,22039.133333333335,15,3,default
15,-1.0,22039.133333333335,15,3,default
16,-1.2000000000000002,22064.866666666665,15,3,default
17,-1.4000000000000004,22072.733333333334,15,3,default
18,-1.6,22072.733333333334,15,3,default
19,-1.8000000000000003,22097.466666666667,15,3,default
20,-2.0,22097.466666666667,15,3,default
21,-2.2,22107.0,15,3,default
22,-2.4000000000000004,22136.133333333335,15,3,default
23,-2.6000000000000005,22141.133333333335,15,3,default
24,-2.8000000000000007,22152.066666666666,15,3,default
25,-3.0,22152.066666666666,15,3,default
26,-3.2,22161.266666666666,15,3,default
27,-3.4000000000000004,22186.866666666665,15,3,default
28,-3.6000000000000005,22209.6,15,3,default
29,-3.8000000000000007,22215.6,15,3,default
30,-4.0,22215.6,15,3,default
31,-4.2,22222.266666666666,15,3,default
32,-4.4,22228.466666666667,15,3,default
33,-4.6000000000000005,22243.333333333332,15,3,default
34,-4.800000000000001,22249.733333333334,15,3,default
35,-5.0,22249.733333333334,15,3,default
36,-5.2,22254.333333333332,15,3,default
37,-5.4,22264.066666666666,15,3,default
38,-5.6000000000000005,22286.266666666666,15,3,default
39,-5.800000000000001,22297.733333333334,15,3,default
40,-6.0,22297.733333333334,15,3,default
41,-6.200000000000001,22319.4,15,3,default
42,-6.4,22319.4,15,3,default
43,-6.6,22332.2,15,3,default
44,-6.800000000000001,22357.866666666665,15,3,default
45,-7.0,22357.866666666665,15,3,default
46,-7.200000000000001,22371.6,15,3,default
47,-7.4,22371.6,15,3,default
48,-7.600000000000001,22393.266666666666,15,3,default
49,-7.800000000000001,22397.466666666667,15,3,default
50,-8.0,22397.466666666667,15,3,default
0,2.0,5.6,15,3,2L
1,1.8,10.6,15,3,2L
2,1.6,23.266666666666666,15,3,2L
3,1.4,44.8,15,3,2L
4,1.2,95.86666666666666,15,3,2L
5,1.0,149.86666666666667,15,3,2L
6,0.7999999999999998,326.4,15,3,2L
7,0.5999999999999999,369.1333333333333,15,3,2L
8,0.3999999999999999,1812.3333333333333,15,3,2L
9,0.19999999999999998,1987.2,15,3,2L
10,0.0,1987.2,15,3,2L
11,-0.20000000000000015,11452.933333333332,15,3,2L
12,-0.40000000000000036,11474.533333333333,15,3,2L
13,-0.6000000000000001,11599.2,15,3,2L
14,-0.8000000000000003,11613.933333333332,15,3,2L
15,-1.0,11613.933333333332,15,3,2L
16,-1.2000000000000002,11670.8,15,3,2L
17,-1.4000000000000004,11705.533333333333,15,3,2L
18,-1.6,11705.533333333333,15,3,2L
19,-1.8000000000000003,11725.466666666667,15,3,2L
20,-2.0,11725.466666666667,15,3,2L
21,-2.2,11739.666666666666,15,3,2L
22,-2.4000000000000004,11763.4,15,3,2L
23,-2.6000000000000005,11776.533333333333,15,3,2L
24,-2.8000000000000007,11790.4,15,3,2L
25,-3.0,11790.4,15,3,2L
26,-3.2,11811.733333333334,15,3,2L
27,-3.4000000000000004,11833.866666666667,15,3,2L
28,-3.6000000000000005,11842.333333333334,15,3,2L
29,-3.8000000000000007,11857.933333333332,15,3,2L
30,-4.0,11857.933333333332,15,3,2L
31,-4.2,11872.0,15,3,2L
32,-4.4,11891.133333333333,15,3,2L
33,-4.6000000000000005,11902.266666666666,15,3,2L
34,-4.800000000000001,11937.333333333334,15,3,2L
35,-5.0,11937.333333333334,15,3,2L
36,-5.2,11950.8,15,3,2L
37,-5.4,11954.533333333333,15,3,2L
38,-5.6000000000000005,11979.333333333334,15,3,2L
39,-5.800000000000001,11988.733333333334,15,3,2L
40,-6.0,11988.733333333334,15,3,2L
41,-6.200000000000001,12013.266666666666,15,3,2L
42,-6.4,12013.266666666666,15,3,2L
43,-6.6,12037.2,15,3,2L
44,-6.800000000000001,12070.6,15,3,2L
45,-7.0,12070.6,15,3,2L
46,-7.200000000000001,12088.0,15,3,2L
47,-7.4,12088.0,15,3,2L
48,-7.600000000000001,12108.533333333333,15,3,2L
49,-7.800000000000001,12117.066666666668,15,3,2L
50,-8.0,12117.066666666668,15,3,2L
0,2.0,6.533333333333333,15,3,4L
1,1.8,13.533333333333333,15,3,4L
2,1.6,38.06666666666667,15,3,4L
3,1.4,57.46666666666667,15,3,4L
4,1.2,130.73333333333332,15,3,4L
5,1.0,184.53333333333333,15,3,4L
6,0.7999999999999998,413.4,15,3,4L
7,0.5999999999999999,647.4,15,3,4L
8,0.3999999999999999,1044.0,15,3,4L
9,0.19999999999999998,1432.7333333333333,15,3,4L
10,0.0,1432.7333333333333,15,3,4L
11,-0.20000000000000015,6815.8,15,3,4L
12,-0.40000000000000036,7862.266666666666,15,3,4L
13,-0.6000000000000001,7871.533333333334,15,3,4L
14,-0.8000000000000003,7916.466666666666,15,3,4L
15,-1.0,7916.466666666666,15,3,4L
16,-1.2000000000000002,7968.2,15,3,4L
17,-1.4000000000000004,7993.733333333334,15,3,4L
18,-1.6,7993.733333333334,15,3,4L
19,-1.8000000000000003,8043.466666666666,15,3,4L
20,-2.0,8043.466666666666,15,3,4L
21,-2.2,8065.666666666667,15,3,4L
22,-2.4000000000000004,8114.333333333333,15,3,4L
23,-2.6000000000000005,8134.8,15,3,4L
24,-2.8000000000000007,8155.4,15,3,4L
25,-3.0,8155.4,15,3,4L
26,-3.2,8180.933333333333,15,3,4L
27,-3.4000000000000004,8207.4,15,3,4L
28,-3.6000000000000005,8213.733333333334,15,3,4L
29,-3.8000000000000007,8229.6,15,3,4L
30,-4.0,8229.6,15,3,4L
31,-4.2,8264.466666666667,15,3,4L
32,-4.4,8305.333333333334,15,3,4L
33,-4.6000000000000005,8335.0,15,3,4L
34,-4.800000000000001,8350.2,15,3,4L
35,-5.0,8350.2,15,3,4L
36,-5.2,8382.066666666668,15,3,4L
37,-5.4,8405.6,15,3,4L
38,-5.6000000000000005,8442.066666666668,15,3,4L
39,-5.800000000000001,8454.466666666667,15,3,4L
40,-6.0,8454.466666666667,15,3,4L
41,-6.200000000000001,8504.333333333334,15,3,4L
42,-6.4,8504.333333333334,15,3,4L
43,-6.6,8525.933333333332,15,3,4L
44,-6.800000000000001,8558.2,15,3,4L
45,-7.0,8558.2,15,3,4L
46,-7.200000000000001,8602.666666666666,15,3,4L
47,-7.4,8602.666666666666,15,3,4L
48,-7.600000000000001,8646.333333333334,15,3,4L
49,-7.800000000000001,8660.266666666666,15,3,4L
50,-8.0,8660.266666666666,15,3,4L
0,2.0,6.733333333333333,15,3,8L
1,1.8,16.2,15,3,8L
2,1.6,36.53333333333333,15,3,8L
3,1.4,90.53333333333333,15,3,8L
4,1.2,180.13333333333333,15,3,8L
5,1.0,241.33333333333334,15,3,8L
6,0.7999999999999998,614.7333333333333,15,3,8L
7,0.5999999999999999,856.3333333333334,15,3,8L
8,0.3999999999999999,992.0,15,3,8L
9,0.19999999999999998,1286.5333333333333,15,3,8L
10,0.0,1286.5333333333333,15,3,8L
11,-0.20000000000000015,3281.0666666666666,15,3,8L
12,-0.40000000000000036,3386.0,15,3,8L
13,-0.6000000000000001,3439.6,15,3,8L
14,-0.8000000000000003,3508.2,15,3,8L
15,-1.0,3508.2,15,3,8L
16,-1.2000000000000002,3616.9333333333334,15,3,8L
17,-1.4000000000000004,3654.0,15,3,8L
18,-1.6,3654.0,15,3,8L
19,-1.8000000000000003,3717.3333333333335,15,3,8L
20,-2.0,3717.3333333333335,15,3,8L
21,-2.2,3732.6,15,3,8L
22,-2.4000000000000004,3790.9333333333334,15,3,8L
23,-2.6000000000000005,3849.0,15,3,8L
24,-2.8000000000000007,3895.0666666666666,15,3,8L
25,-3.0,3895.0666666666666,15,3,8L
26,-3.2,3906.5333333333333,15,3,8L
27,-3.4000000000000004,3945.5333333333333,15,3,8L
28,-3.6000000000000005,3979.3333333333335,15,3,8L
29,-3.8000000000000007,3996.6666666666665,15,3,8L
30,-4.0,3996.6666666666665,15,3,8L
31,-4.2,4026.266666666667,15,3,8L
32,-4.4,4062.4666666666667,15,3,8L
33,-4.6000000000000005,4122.666666666667,15,3,8L
34,-4.800000000000001,4159.0,15,3,8L
35,-5.0,4159.0,15,3,8L
36,-5.2,4200.0,15,3,8L
37,-5.4,4210.333333333333,15,3,8L
38,-5.6000000000000005,4269.4,15,3,8L
39,-5.800000000000001,4285.133333333333,15,3,8L
40,-6.0,4285.133333333333,15,3,8L
41,-6.200000000000001,4322.8,15,3,8L
42,-6.4,4322.8,15,3,8L
43,-6.6,4338.066666666667,15,3,8L
44,-6.800000000000001,4400.133333333333,15,3,8L
45,-7.0,4400.133333333333,15,3,8L
46,-7.200000000000001,4466.333333333333,15,3,8L
47,-7.4,4466.333333333333,15,3,8L
48,-7.600000000000001,4553.6,15,3,8L
49,-7.800000000000001,4570.066666666667,15,3,8L
50,-8.0,4570.066666666667,15,3,8L
0,2.0,6.733333333333333,15,3,16L
1,1.8,19.066666666666666,15,3,16L
2,1.6,47.0,15,3,16L
3,1.4,130.86666666666667,15,3,16L
4,1.2,240.73333333333332,15,3,16L
5,1.0,357.0,15,3,16L
6,0.7999999999999998,753.9333333333333,15,3,16L
7,0.5999999999999999,1017.2,15,3,16L
8,0.3999999999999999,2020.2666666666667,15,3,16L
9,0.19999999999999998,2306.4666666666667,15,3,16L
10,0.0,2306.4666666666667,15,3,16L
11,-0.20000000000000015,3770.4666666666667,15,3,16L
12,-0.40000000000000036,3824.9333333333334,15,3,16L
13,-0.6000000000000001,3891.3333333333335,15,3,16L
14,-0.8000000000000003,3942.133333333333,15,3,16L
15,-1.0,3942.133333333333,15,3,16L
16,-1.2000000000000002,4171.0,15,3,16L
17,-1.4000000000000004,4263.333333333333,15,3,16L
18,-1.6,4263.333333333333,15,3,16L
19,-1.8000000000000003,4412.933333333333,15,3,16L
20,-2.0,4412.933333333333,15,3,16L
21,-2.2,4431.8,15,3,16L
22,-2.4000000000000004,4591.066666666667,15,3,16L
23,-2.6000000000000005,4648.866666666667,15,3,16L
24,-2.8000000000000007,4671.466666666666,15,3,16L
25,-3.0,4671.466666666666,15,3,16L
26,-3.2,4721.733333333334,15,3,16L
27,-3.4000000000000004,4795.8,15,3,16L
28,-3.6000000000000005,4827.8,15,3,16L
29,-3.8000000000000007,4873.533333333334,15,3,16L
30,-4.0,4873.533333333334,15,3,16L
31,-4.2,4901.333333333333,15,3,16L
32,-4.4,4938.0,15,3,16L
33,-4.6000000000000005,5025.8,15,3,16L
34,-4.800000000000001,5053.533333333334,15,3,16L
35,-5.0,5053.533333333334,15,3,16L
36,-5.2,5111.4,15,3,16L
37,-5.4,5140.733333333334,15,3,16L
38,-5.6000000000000005,5240.8,15,3,16L
39,-5.800000000000001,5258.4,15,3,16L
40,-6.0,5258.4,15,3,16L
41,-6.200000000000001,5332.8,15,3,16L
42,-6.4,5332.8,15,3,16L
43,-6.6,5392.866666666667,15,3,16L
44,-6.800000000000001,5453.6,15,3,16L
45,-7.0,5453.6,15,3,16L
46,-7.200000000000001,5514.533333333334,15,3,16L
47,-7.4,5514.533333333334,15,3,16L
48,-7.600000000000001,5599.0,15,3,16L
49,-7.800000000000001,5613.0,15,3,16L
50,-8.0,5613.0,15,3,16L
0,2.0,6.733333333333333,15,3,32L
1,1.8,24.266666666666666,15,3,32L
2,1.6,65.06666666666666,15,3,32L
3,1.4,161.26666666666668,15,3,32L
4,1.2,383.0,15,3,32L
5,1.0,582.6666666666666,15,3,32L
6,0.7999999999999998,1170.4666666666667,15,3,32L
7,0.5999999999999999,1332.0,15,3,32L
8,0.3999999999999999,2037.1333333333334,15,3,32L
9,0.19999999999999998,2895.0,15,3,32L
10,0.0,2895.0,15,3,32L
11,-0.20000000000000015,3987.133333333333,15,3,32L
12,-0.40000000000000036,4251.466666666666,15,3,32L
13,-0.6000000000000001,5025.266666666666,15,3,32L
14,-0.8000000000000003,5103.333333333333,15,3,32L
15,-1.0,5103.333333333333,15,3,32L
16,-1.2000000000000002,5571.4,15,3,32L
17,-1.4000000000000004,5912.2,15,3,32L
18,-1.6,5912.2,15,3,32L
19,-1.8000000000000003,6162.933333333333,15,3,32L
20,-2.0,6162.933333333333,15,3,32L
21,-2.2,6514.933333333333,15,3,32L
22,-2.4000000000000004,6727.4,15,3,32L
23,-2.6000000000000005,6820.666666666667,15,3,32L
24,-2.8000000000000007,6947.066666666667,15,3,32L
25,-3.0,6947.066666666667,15,3,32L
26,-3.2,7058.4,15,3,32L
27,-3.4000000000000004,7291.333333333333,15,3,32L
28,-3.6000000000000005,7364.333333333333,15,3,32L
29,-3.8000000000000007,7438.333333333333,15,3,32L
30,-4.0,7438.333333333333,15,3,32L
31,-4.2,7526.066666666667,15,3,32L
32,-4.4,7613.8,15,3,32L
33,-4.6000000000000005,7789.133333333333,15,3,32L
34,-4.800000000000001,7834.733333333334,15,3,32L
35,-5.0,7834.733333333334,15,3,32L
36,-5.2,7873.733333333334,15,3,32L
37,-5.4,8035.466666666666,15,3,32L
38,-5.6000000000000005,8132.333333333333,15,3,32L
39,-5.800000000000001,8191.933333333333,15,3,32L
40,-6.0,8191.933333333333,15,3,32L
41,-6.200000000000001,8353.733333333334,15,3,32L
42,-6.4,8353.733333333334,15,3,32L
43,-6.6,8422.6,15,3,32L
44,-6.800000000000001,8616.266666666666,15,3,32L
45,-7.0,8616.266666666666,15,3,32L
46,-7.200000000000001,8839.066666666668,15,3,32L
47,-7.4,8839.066666666668,15,3,32L
48,-7.600000000000001,8950.2,15,3,32L
49,-7.800000000000001,9001.866666666667,15,3,32L
50,-8.0,9001.866666666667,15,3,32L
0,2.0,6.733333333333333,15,3,64L
1,1.8,24.266666666666666,15,3,64L
2,1.6,89.8,15,3,64L
3,1.4,273.46666666666664,15,3,64L
4,1.2,558.9333333333333,15,3,64L
5,1.0,968.4666666666667,15,3,64L
6,0.7999999999999998,2234.9333333333334,15,3,64L
